A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,class
1.0,16.920000076293945,0.5,0.0,0.0,3.0,0.0,0.1650000065565109,1.0,0.0,6.0,0.0,0.0,240.0,35.0,1
0.0,21.920000076293945,0.5,0.0,0.0,0.0,0.0,0.125,1.0,1.0,0.0,1.0,0.0,360.0,0.0,1
0.0,28.75,1.1649999618530271,0.0,0.0,5.0,0.0,0.5,0.0,1.0,0.0,1.0,2.0,280.0,0.0,1
0.0,28.25,5.039999961853027,1.0,1.0,0.0,2.0,1.5,0.0,0.0,8.0,0.0,0.0,144.0,7.0,0
1.0,47.25,0.75,0.0,0.0,8.0,1.0,2.75,0.0,0.0,1.0,1.0,0.0,333.0,892.0,0
1.0,38.91999816894531,1.6649999618530271,0.0,0.0,12.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,0.0,390.0,1
0.0,29.670000076293945,0.75,1.0,1.0,0.0,0.0,0.0399999991059303,1.0,1.0,0.0,1.0,0.0,240.0,0.0,1
1.0,26.170000076293945,2.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,276.0,1.0,1
0.0,23.420000076293945,0.5849999785423279,0.0,0.0,0.0,1.0,0.0850000008940696,0.0,1.0,0.0,1.0,0.0,180.0,0.0,1
0.0,31.07999992370605,1.5,1.0,1.0,9.0,0.0,0.0399999991059303,1.0,1.0,0.0,1.0,2.0,160.0,0.0,1
1.0,23.0,11.75,0.0,0.0,10.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,300.0,551.0,0
0.0,16.25,0.8349999785423279,0.0,0.0,6.0,0.0,0.0850000008940696,0.0,1.0,0.0,1.0,2.0,200.0,0.0,1
0.0,54.41999816894531,0.5,1.0,1.0,5.0,1.0,3.9600000381469727,0.0,1.0,0.0,1.0,0.0,180.0,314.0,0
0.0,39.91999816894531,0.5400000214576721,1.0,1.0,12.0,0.0,0.5,0.0,0.0,3.0,1.0,0.0,200.0,1000.0,0
0.0,48.58000183105469,0.2049999982118606,1.0,1.0,5.0,0.0,0.25,0.0,0.0,11.0,1.0,0.0,380.0,2732.0,0
0.0,53.91999816894531,9.625,0.0,0.0,11.0,0.0,8.664999961853027,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.625,0.0,0.0,5.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,380.0,2010.0,1
1.0,47.41999816894531,8.0,0.0,0.0,11.0,2.0,6.5,0.0,0.0,6.0,1.0,0.0,375.0,51100.0,0
1.0,23.25,5.875,0.0,0.0,8.0,0.0,3.1700000762939453,0.0,0.0,10.0,1.0,0.0,120.0,245.0,0
0.0,39.25,9.5,0.0,0.0,6.0,0.0,6.5,0.0,0.0,14.0,1.0,0.0,240.0,4607.0,0
0.0,25.32999992370605,0.5799999833106995,0.0,0.0,0.0,0.0,0.2899999916553497,0.0,0.0,7.0,0.0,0.0,96.0,5124.0,0
0.0,18.82999992370605,3.539999961853028,1.0,1.0,13.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,180.0,1.0,1
0.0,27.82999992370605,1.5,0.0,0.0,9.0,0.0,2.25,1.0,0.0,1.0,0.0,0.0,100.0,3.0,1
0.0,62.75,7.0,0.0,0.0,11.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,1
0.0,32.66999816894531,5.5,0.0,0.0,8.0,1.0,5.5,0.0,0.0,12.0,0.0,0.0,408.0,1000.0,0
0.0,24.57999992370605,1.25,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,110.0,0.0,1
1.0,19.170000076293945,5.414999961853027,0.0,0.0,3.0,1.0,0.2899999916553497,1.0,1.0,0.0,1.0,0.0,80.0,484.0,1
1.0,27.57999992370605,3.0,0.0,0.0,6.0,0.0,2.789999961853028,1.0,0.0,1.0,0.0,0.0,280.0,10.0,1
0.0,27.75,0.5849999785423279,1.0,1.0,2.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,260.0,500.0,0
0.0,43.16999816894531,5.0,0.0,0.0,3.0,2.0,2.25,1.0,1.0,0.0,0.0,0.0,141.0,0.0,1
0.0,15.170000076293944,7.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,600.0,0.0,1
0.0,34.25,1.75,0.0,0.0,9.0,2.0,0.25,0.0,1.0,0.0,0.0,0.0,163.0,0.0,1
1.0,19.170000076293945,0.5849999785423279,1.0,1.0,12.0,0.0,0.5849999785423279,0.0,1.0,0.0,0.0,0.0,160.0,0.0,1
0.0,41.5,1.5399999618530271,0.0,0.0,3.0,2.0,3.5,1.0,1.0,0.0,1.0,0.0,216.0,0.0,0
0.0,48.75,8.5,0.0,0.0,0.0,1.0,12.5,0.0,0.0,9.0,1.0,0.0,181.0,1655.0,0
1.0,33.25,2.5,1.0,1.0,0.0,0.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1.0,52.5,7.0,0.0,0.0,12.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.0,26.170000076293945,12.5,1.0,1.0,5.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1
0.0,32.25,1.5,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,372.0,122.0,1
0.0,19.670000076293945,0.375,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,80.0,0.0,0
0.0,36.08000183105469,2.539999961853028,0.0,0.0,13.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1
0.0,33.58000183105469,2.75,0.0,0.0,6.0,0.0,4.25,0.0,0.0,6.0,1.0,0.0,204.0,0.0,0
0.0,27.82999992370605,1.5399999618530271,0.0,0.0,9.0,0.0,3.75,0.0,0.0,5.0,0.0,0.0,100.0,3.0,0
0.0,35.16999816894531,25.125,0.0,0.0,10.0,1.0,1.625,0.0,0.0,1.0,0.0,0.0,515.0,500.0,0
1.0,25.0,0.875,0.0,0.0,10.0,1.0,1.0399999618530271,0.0,1.0,0.0,0.0,0.0,160.0,5860.0,0
0.0,51.58000183105469,15.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0
0.0,16.0,3.125,0.0,0.0,9.0,0.0,0.0850000008940696,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1
1.0,33.25,3.0,1.0,1.0,12.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,180.0,0.0,1
1.0,22.670000076293945,0.7900000214576721,0.0,0.0,3.0,0.0,0.0850000008940696,1.0,1.0,0.0,1.0,0.0,144.0,0.0,1
0.0,48.58000183105469,6.5,0.0,0.0,8.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,350.0,0.0,0
1.0,25.170000076293945,2.875,0.0,0.0,10.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,360.0,0.0,0
0.0,36.25,5.0,0.0,0.0,0.0,2.0,2.5,0.0,0.0,6.0,1.0,0.0,0.0,367.0,0
0.0,13.75,4.0,1.0,1.0,9.0,0.0,1.75,0.0,0.0,2.0,0.0,0.0,120.0,1000.0,0
1.0,47.75,8.0,0.0,0.0,0.0,0.0,7.875,0.0,0.0,6.0,0.0,0.0,0.0,1260.0,0
0.0,32.91999816894531,2.5,0.0,0.0,12.0,0.0,1.75,1.0,0.0,2.0,0.0,0.0,720.0,0.0,1
0.0,27.82999992370605,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,176.0,537.0,1
0.0,23.0,0.75,0.0,0.0,6.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,320.0,0.0,1
1.0,16.5,1.25,0.0,0.0,8.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,108.0,98.0,1
1.0,24.920000076293945,1.25,0.0,0.0,13.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,80.0,0.0,1
1.0,27.32999992370605,1.6649999618530271,0.0,0.0,13.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,340.0,1.0,1
1.0,48.16999816894531,1.3350000381469729,0.0,0.0,3.0,8.0,0.3350000083446502,1.0,1.0,0.0,1.0,0.0,0.0,120.0,1
1.0,60.91999816894531,5.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,99.0,0
0.0,42.75,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,200.0,1
1.0,0.0,1.5,0.0,0.0,13.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,200.0,105.0,1
1.0,18.170000076293945,10.0,1.0,1.0,8.0,1.0,0.1650000065565109,1.0,1.0,0.0,1.0,0.0,340.0,0.0,1
0.0,39.0,5.0,0.0,0.0,2.0,0.0,3.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
0.0,40.91999816894531,0.8349999785423279,0.0,0.0,13.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,130.0,1.0,1
0.0,45.0,8.5,0.0,0.0,2.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,88.0,2000.0,0
0.0,27.57999992370605,3.25,1.0,1.0,8.0,1.0,5.085000038146973,1.0,0.0,2.0,0.0,0.0,369.0,1.0,1
0.0,30.170000076293945,1.0850000381469729,1.0,1.0,0.0,0.0,0.0399999991059303,1.0,1.0,0.0,1.0,0.0,170.0,179.0,1
0.0,29.82999992370605,1.25,1.0,1.0,5.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0,224.0,0.0,1
1.0,57.08000183105469,19.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,7.0,1.0,0.0,0.0,3000.0,0
0.0,25.170000076293945,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0
1.0,33.66999816894531,0.375,0.0,0.0,2.0,0.0,0.375,1.0,1.0,0.0,1.0,0.0,300.0,44.0,0
0.5012578437160973,33.5187172460807,1.3754370450637976,0.5012578437160973,0.5012578437160973,7.511320593444875,0.4987421562839027,2.6813680118840257,0.0,1.0,0.0,0.4987421562839027,0.0,384.96226468851705,0.0,0
0.9629161890812008,41.1416160036847,1.1483352436751968,0.0,0.0,2.8887485672436024,2.0,2.2592709527297,0.0,0.9629161890812008,0.2225028655127952,0.0370838109187992,0.0,0.0,302.48461533155955,0
0.29188390481848603,36.92566603565423,4.113551452112191,0.0,0.0,8.0,1.0,4.697319261749163,0.0,0.0,8.789277046996654,0.29188390481848603,0.0,386.10870713861357,968.4765382796035,0
0.0,20.202798977704507,0.11755382875562469,0.0,0.0,0.0,1.8612918006510286,1.4111516261402297,1.0,1.0,0.0,0.3795693997829904,1.2408612004340192,0.0,0.0,0
0.7778085346172429,26.538049377622116,2.447859715083912,0.7778085346172429,0.7778085346172429,9.555617069234486,0.7778085346172429,2.4200165790222705,0.0,0.0,1.2221914653827572,0.7778085346172429,0.0,72.22191465382757,0.0,0
0.5405905343521207,30.226159989318866,8.250462442757115,0.0,0.0,10.162362137408483,0.4594094656478793,4.9455709923590945,0.0,0.4594094656478793,6.487086412225448,0.0,0.0,111.73062961833817,600.0774815266473,0
0.37980555470253063,35.57368998545632,1.0918459546329828,0.37980555470253063,0.37980555470253063,6.418249992322776,0.6201944452974694,3.2734479208251632,0.0,1.0,0.0,0.6201944452974694,0.0,388.6058333589241,0.0,0
0.0,33.03930041495742,2.2513532213223266,0.0,0.0,3.5027064426446537,0.5837844071074423,2.260811356219012,0.0,0.0,8.08107796446279,1.0,0.0,22.659449486280923,528.3243118578512,0
0.0,25.615813499188008,1.0948643996747598,0.4427711375130079,0.4427711375130079,1.442771137513008,0.5572288624869921,1.1554969015413623,0.0,0.0,4.228915449947968,1.0,0.0,226.56626825078047,403.59940678975033,0
0.9158363983024668,50.17423065378129,13.251712172214155,0.0,0.0,5.504981610185199,0.9158363983024668,8.513886991069507,0.0,0.9158363983024668,0.42081800848766615,0.08416360169753323,0.0,0.0,0.0,0
0.6312816691440459,13.048592149370398,2.633275210384625,0.0,0.0,8.737436661711907,0.0,3.1598139585265907,0.0,0.0,4.262563338288092,0.6312816691440459,0.0,245.8102831599168,2420.4070938882664,0
0.944570487920368,46.47242967306869,10.389140975840736,0.0,0.0,8.166288536238895,0.05542951207963198,5.110859024159264,0.0,0.0,6.778281951681472,0.05542951207963198,0.0,0.0,0.0,0
0.0,35.80750028213709,2.2688797617469447,0.10876246506026144,0.10876246506026144,8.021137814457648,0.0,0.04078592439759804,0.0,0.8912375349397386,0.8700997204820915,0.0,0.0,245.63451036867593,195.86702632771005,0
1.0,55.62739750350332,19.907243217870523,0.0,0.0,3.607087101183043,1.8785825797633913,10.485669680946435,0.0,0.0,12.392912898816956,1.0,0.0,0.0,6686.644083773973,0
0.34475162700699546,20.069911911017137,1.279973020893363,0.0,0.0,9.379006508027981,0.0,1.324286810758057,0.0,0.34475162700699546,1.310496745986009,0.34475162700699546,0.0,86.89503254013991,0.0,0
0.7031005320419698,39.82175199018873,2.187597871832121,0.0,0.0,2.1093015961259094,2.0,2.3242248669895074,0.0,0.7031005320419698,1.7813968077481812,0.29689946795803024,0.0,0.0,319.892264353188,0
1.0,26.63579595856976,6.233760138417641,0.5273376047348849,0.5273376047348849,6.218700837879079,0.4726623952651151,1.592664524804847,0.5273376047348849,0.5273376047348849,4.253961557386036,0.5273376047348849,0.0,172.03526071950697,0.0,0
0.0,50.854500271644866,4.384358291312456,0.0,0.0,3.296584777902847,0.6813660888388611,9.257349291742294,0.0,0.0,16.703415222097153,1.0,0.0,0.0,12495.914202704997,0
0.0,22.980982858431084,3.1097438020506187,0.0,0.0,2.0731625347004123,0.7317093663248969,1.7743910123718363,0.0,0.0,4.658546831624484,1.0,0.0,189.26837465299587,302.0489710682154,0
1.0,48.71998194760851,13.355543764644173,0.0,0.0,4.215534158836574,1.392232920581713,7.191903194897488,0.0,0.607767079418287,3.530096285235417,0.0,0.0,0.0,0.0,0
0.0,42.43421141465397,0.42508366297814687,0.95184262998538,0.95184262998538,0.43341633013157954,0.04815737001461995,0.39305901375548247,0.0,0.0,7.66289840989766,0.04815737001461995,0.0,297.11055779912283,159.01424305909356,0
0.30449936057567284,25.087975250687553,5.147121397430878,0.0,0.0,3.6539923269080745,0.0,1.3585630594962863,0.0,0.0,3.3044993605756727,1.0,0.0,139.10012788486543,1449.4638772305293,0
0.0,35.4382630372204,3.9796988576067287,0.0,0.0,5.605824978789114,1.0,3.9168517652621224,0.0,0.0,10.204368734091835,0.29927187765136076,0.0,351.7368870015442,984.4378623621293,0
0.0,23.607497291789684,2.1506454518335305,0.8343644450936889,0.8343644450936889,9.0,0.0,4.3960054489119305,0.0,0.1656355549063111,5.006186670562133,0.8343644450936889,0.0,78.34364445093689,0.0,0
0.6677480598767126,22.65783440268093,6.175858508952057,0.0,0.0,8.012976718520552,0.0,1.0822519401232875,0.0,0.0,4.990267461109587,1.0,0.0,69.39389135309591,574.0551510537124,0
1.0,28.263708710246267,0.5413594363763325,0.0,0.0,8.0,1.0,1.706797181881663,0.0,0.8345622544946696,0.1654377455053304,1.0,0.0,288.76820051178254,835.2497666943625,0
0.914637981002319,25.987006214637077,0.4931710373608315,0.0,0.0,7.317103848018552,1.0,1.3898829949333145,0.0,0.914637981002319,0.512172113986086,1.0,0.0,274.8782788601391,834.5848903557124,0
0.2840250059202085,24.409228009355356,11.345148387817964,0.0,0.0,0.568050011840417,0.0,1.801298485182349,0.0,0.2840250059202085,12.171574899356456,1.0,0.0,165.91699928957496,1248.0475258347494,0
0.0,26.819284280276086,0.6924495768651022,0.0,0.0,0.0,0.0,0.42020478301052,0.0,0.0,7.322821794522046,0.10760726484068206,0.0,105.68465383566138,5078.3745197075505,0
0.0,34.639616109111536,2.6489946893018965,0.0,0.0,1.7659964595345978,0.8829982297672989,6.5474318400408125,0.11700177023270109,1.0,0.0,0.11700177023270109,0.11700177023270109,0.0,0.0,0
0.0,35.15270881176411,6.525374586374424,0.0,0.0,7.266570796387241,0.0,0.39693554508271855,0.0,0.0,1.0,1.0,0.0,190.2209439518299,283.8645575205193,0
0.0,26.537913492934322,1.8800758663072428,0.0,0.0,2.64442216721656,0.83889445819586,4.4736044947088835,0.0,0.0,7.71115566556688,1.0,0.0,376.60632968922454,822.6501503712882,0
0.035537026671508265,22.87718093907758,1.6367064092427575,1.0,1.0,9.03553702667151,0.035537026671508265,3.0656323558997407,0.0,0.0,5.822314866642459,1.0,0.0,79.64462973328492,0.0,0
0.12144376980074678,23.032811028538724,2.696390575498133,0.0,0.0,6.242887539601494,0.12144376980074678,1.315503158143896,0.0,0.12144376980074678,0.8785562301992532,1.0,0.0,262.4288753960149,802.914650475218,0
0.10899194493634701,21.398800267853883,9.864848891149233,0.0,0.0,1.782016110127306,0.10899194493634701,0.7560082931408084,0.0,0.891008055063653,0.21798388987269401,1.0,0.0,100.0,0.0,0
0.0,27.38341535300851,9.781189735386395,0.0,0.0,3.4245388287864147,0.0,2.170807702057283,0.0,0.0,5.120737873941737,1.0,0.0,254.84907765757282,763.9435436030099,0
0.07558098837133886,24.59634036302274,6.226742965114017,0.0,0.0,0.9069718604560659,0.0,1.0283428706392521,0.0,0.07558098837133886,2.7732570348859835,0.9244190116286611,0.0,0.0,0.0,0
0.4187573702894919,28.166661053057364,4.450990896451843,0.0,0.0,10.256272110868476,0.5812426297105081,1.028473635268186,0.0,0.4187573702894919,0.5812426297105081,1.0,0.0,206.49941037684064,120.93786851447459,0
0.226743612693596,21.703368889541366,7.764156300138457,0.0,0.0,6.587205288855172,0.0,1.480726784271462,0.0,0.226743612693596,0.773256387306404,1.0,0.0,160.0,214.95353653373792,0
0.5773231056550443,19.731425380417257,6.269507246407742,0.4226768943449557,0.4226768943449557,6.927877267860532,0.4226768943449557,1.8864390582812405,0.0,1.0,0.0,0.4226768943449557,0.0,0.0,0.0,0
1.0,25.15429187727575,2.8165306850154908,0.17453524873587445,0.17453524873587445,10.349070497471748,0.8254647512641256,0.7659154695400785,0.0,1.0,0.0,0.8254647512641256,0.0,361.74535248735873,0.0,0
0.0,21.926351064137922,11.0,0.0,0.0,6.916763506180103,0.0,0.43452671378910834,0.0,0.38540456172748716,3.687572629635077,1.0,0.0,112.90650420372278,0.0,0
0.3543459622518986,20.18314332069652,3.3730906037261073,0.0,0.0,4.771729811259493,0.0,2.091757783995122,0.0,0.0,4.834767698015189,1.0,0.0,120.0,280.51097207614555,0
0.5719214775421945,22.186135605094847,3.6851261137222684,1.0,1.0,0.8561570449156111,0.5719214775421945,3.9631766755300624,0.0,0.5719214775421945,0.42807852245780553,1.0,0.0,227.58572284872363,0.0,0
0.6049348184461127,33.298325966678206,2.497297023018692,0.39506518155388726,0.39506518155388726,5.3703910893233235,1.2098696368922255,2.25,0.0,0.6049348184461127,0.39506518155388726,0.0,0.0,31.60521452431098,300.0,0
0.15537028585251433,20.80842579092523,7.712372766560684,0.0,0.0,0.31074057170502867,0.0,1.3787380967848528,0.0,0.15537028585251433,2.533889142442457,1.0,0.0,181.3555656976983,1384.4744479941944,0
1.0,45.926807151210866,13.476795840595333,0.0,0.0,5.616766664140754,1.6261761908370351,6.650538655639588,0.0,0.37382380916296487,8.140290480881458,0.6261761908370351,0.0,59.81180946607438,6385.988000303109,0
0.0,35.98945415151227,1.9747497323399257,0.37158097618591446,0.37158097618591446,2.6284190238140854,1.256838047628171,4.150266708325351,0.6284190238140855,0.6284190238140855,0.37158097618591446,1.0,0.0,214.14209511907043,0.0,0
0.4159429580075482,35.96623251088422,8.404893046264153,0.0,0.0,9.0,0.5840570419924518,9.728791457645269,0.0,0.0,9.50434225195471,0.5840570419924518,0.0,16.63771832030193,710.9708379785659,0
0.4245444763632228,22.776167204997,5.086026273183317,0.5754555236367772,0.5754555236367772,3.9718113345425596,0.0,3.235055221385737,0.0,0.5754555236367772,1.2736334290896685,0.4245444763632228,1.1509110472735544,100.0,2.547266858179337,0
1.0,26.520274575122464,10.06882290396884,0.0,0.0,11.662804842833816,2.023170942997104,1.752896367874638,0.0,0.0,9.639633899836712,0.0,0.0,112.91890169951014,544.4079244698656,0
0.8102240743836772,29.51121128661895,3.832107869828565,0.0,0.0,9.0,0.0,0.6926680385719082,0.18977592561632284,1.0,0.0,0.8102240743836772,1.6204481487673543,281.8977592561632,1.138655553697937,0
0.0,23.031239401850165,0.04579102438601966,0.0,0.0,1.4449573022248738,0.8325640466626893,0.6858337209875203,0.2775213488875631,1.0,0.0,0.7224786511124369,0.5550426977751262,0.0,0.0,0
